codigo;descricao;estadual;chave;versao
29041012;Metanossulfonato de chumbo;2.00;C07872;23.2.A
29041013;Metanossulfonato de estanho;2.00;C07872;23.2.A
29041019;Outs.derivs.do acido metanossulfonico e seus sais;2.00;C07872;23.2.A
29041020;Acido dodecilbenzenossulfonico e seus sais;2.00;C07872;23.2.A
29041030;Acido toluenossulfonico,xilenossulfonico e seus sais;2.00;C07872;23.2.A
29041040;Acido etanossulfonico e acido etilenossulfonico;2.00;C07872;23.2.A
29041051;Naftalenossulfonatos de sodio;2.00;C07872;23.2.A
29041052;Acido beta-naftalenossulfonico;2.00;C07872;23.2.A
29041053;Acido alquil e diaquilnaftalenossulfonico e seus sais;2.00;C07872;23.2.A
29041059;Outs.acidos naftalenossulfonicos,sais, esteres etilicos;2.00;C07872;23.2.A
29041060;Acido benzenossulfonico e seus sais;2.00;C07872;23.2.A
29041090;Outs.derivs.sulfonados dos hidrocarbonetos,sais,etc.;2.00;C07872;23.2.A
29042010;Mononitrotoluenos (mnt);2.00;C07872;23.2.A
29042020;Nitropropanos;2.00;C07872;23.2.A
29042030;Dinitrotoluenos;2.00;C07872;23.2.A
29042041;2,4,6-trinitrotolueno (tnt);2.00;C07872;23.2.A
29042049;Outros trinitrotoluenos;2.00;C07872;23.2.A
29042051;Nitrobenzeno;2.00;C07872;23.2.A
29042052;1,3,5-trinitrobenzeno;2.00;C07872;23.2.A
29042059;Outros derivados nitrados do benzeno;2.00;C07872;23.2.A
29042060;Derivados nitrados do xileno;2.00;C07872;23.2.A
29042070;Mononitroetano e nitrometanos;2.00;C07872;23.2.A
29042090;Outs.derivs.nitrados ou nitrosados dos hidrocarbonetos;2.00;C07872;23.2.A
29043100;Acido perfluoroctano sulfonico;2.00;C07872;23.2.A
29043200;Perfluoroctanossulfonato de amonio;2.00;C07872;23.2.A
29043300;Perfluoroctanossulfonato de litio;2.00;C07872;23.2.A
29043400;Perfluoroctanossulfonato de potassio;2.00;C07872;23.2.A
29043500;Outros sais do acido perfluoroctano sulfonico;2.00;C07872;23.2.A
29043600;Fluoreto de perfluoroctanossulfonila;2.00;C07872;23.2.A
29049100;Tricloronitrometano (cloropicrina);2.00;C07872;23.2.A
29049911;1 cloro 4 nitrobenzeno;2.00;C07872;23.2.A
29049912;1 cloro 2,4 dinitrobenzeno;2.00;C07872;23.2.A
29049913;2 cloro 1,3 dinitrobenzeno;2.00;C07872;23.2.A
29049914;4 cloro alfa,alfa,alfa trifluor 3,5 dinitrotolueno;2.00;C07872;23.2.A
29049915;O nitroclorobenzeno, m nitroclorobenzeno;2.00;C07872;23.2.A
29049916;1,2 dicloro 4 nitrobenzeno;2.00;C07872;23.2.A
29049919;Outros;2.00;C07872;23.2.A
29049921;Acidos dinitroestilbenodissulfonicos;2.00;C07872;23.2.A
29049929;Outros;2.00;C07872;23.2.A
29049930;Cloreto de p toluenossulfonila (cloreto de tosila);2.00;C07872;23.2.A
29049940;Cloreto de o toluenossulfonila;2.00;C07872;23.2.A
29049990;Outros;2.00;C07872;23.2.A
29051100;Metanol (alcool metilico);2.00;C07872;23.2.A
29051210;Alcool propilico (propan-1-ol);2.00;C07872;23.2.A
29051220;Alcool isopropilico (propan-2-ol);2.00;C07872;23.2.A
29051300;Butan-1-ol (alcool n-butilico);2.00;C07872;23.2.A
29051410;Alcool isobutilico;2.00;C07872;23.2.A
29051420;Alcool sec-butilico;2.00;C07872;23.2.A
29051430;Alcool ter-butilico;2.00;C07872;23.2.A
29051600;Octanol (alcool octilico) e seus isomeros;2.00;C07872;23.2.A
29051710;Alcool laurilico (dodecan-1-ol);2.00;C07872;23.2.A
29051720;Alcool cetilico (hexadecan-1-ol);2.00;C07872;23.2.A
29051730;Alcool estearico (octadecan-1-ol);2.00;C07872;23.2.A
29051911;N-decanol;2.00;C07872;23.2.A
29051912;Isodecanol;2.00;C07872;23.2.A
29051919;Outros decanois,saturados;2.00;C07872;23.2.A
29051921;Etilato de magnesio;2.00;C07872;23.2.A
29051922;Metilato de sodio;2.00;C07872;23.2.A
29051923;Etilato de sodio;2.00;C07872;23.2.A
29051929;Outros alcoolatos metalicos;2.00;C07872;23.2.A
29051991;4-metilpentan-2-ol;2.00;C07872;23.2.A
29051992;Isononanol;2.00;C07872;23.2.A
29051993;Isotridecanol;2.00;C07872;23.2.A
29051994;Tetraidrolinalol (3,7-dimetiloctan-3-ol);2.00;C07872;23.2.A
29051995;3,3-dimetibutan-2-ol (alcool;2.00;C07872;23.2.A
29051996;Pentanol (alcool amilico) e seus isomeros;2.00;C07872;23.2.A
29051999;Outros monoalcoois saturados;2.00;C07872;23.2.A
29052210;Linalol;2.00;C07872;23.2.A
29052220;Geraniol;2.00;C07872;23.2.A
29052230;Diidromircenol (2,6-dimetil-7-octen-2-ol);2.00;C07872;23.2.A
29052290;Outros alcoois terpenicos aciclicos,nao saturados;2.00;C07872;23.2.A
29052910;Alcool alilico;2.00;C07872;23.2.A
29052990;Outros monoalcoois nao saturados;2.00;C07872;23.2.A
29053100;Etilenoglicol (etanodiol);2.00;C07872;23.2.A
29053200;Propilenoglicol (propano-1,2-diol);2.00;C07872;23.2.A
29053910;2-metil-2,4-pentanodiol (hexilenoglicol);2.00;C07872;23.2.A
29053920;Trimetilenoglicol (1,3-propanodiol);2.00;C07872;23.2.A
29053930;1,3-butilenoglicol (1,3-butanodiol);2.00;C07872;23.2.A
29053990;Outros alcoois diois,nao saturados;2.00;C07872;23.2.A
29054100;2-etil-2-(hidroximetil)propano-1,3-diol (trimetiolprop.;2.00;C07872;23.2.A
29054200;Pentaeritritol (pentaeritrita);2.00;C07872;23.2.A
29054300;Manitol;2.00;C07872;23.2.A
29054400;D-glucitol (sorbitol) (polialcool);2.00;C07872;23.2.A
29054500;Glicerol;2.00;C07872;23.2.A
29054900;Outros polialcoois,nao saturados;2.00;C07872;23.2.A
29055100;Etclorvinol (dc);2.00;C07872;23.2.A
29055910;Hidrato de cloral;2.00;C07872;23.2.A
29055990;Outs.derivs.halogens.etc.dos alcoois aciclicos,n/satur.;2.00;C07872;23.2.A
29061100;Mentol;2.00;C07872;23.2.A
29061200;Cicloexanol,metilcicloexanois e dimetilcicloexanois;2.00;C07872;23.2.A
29061300;Esterois e inositois;2.00;C07872;23.2.A
29061910;Derivados do mentol;2.00;C07872;23.2.A
29061920;Borneol e isoborneol;2.00;C07872;23.2.A
29061930;Terpina e seu hidrato;2.00;C07872;23.2.A
29061940;Alcool fenchilico (1,3,3-trimetil-2-norbornanol);2.00;C07872;23.2.A
29061950;Terpineois;2.00;C07872;23.2.A
29061990;Outs.alcoois ciclanicos,ciclenicos e cicloterpenicos;2.00;C07872;23.2.A
29062100;Alcool benzilico;2.00;C07872;23.2.A
29062910;2-feniletanol;2.00;C07872;23.2.A
29062920;Dicofol;2.00;C07872;23.2.A
29062990;Outs.alcoois ciclicos aromaticos e seus derivados;2.00;C07872;23.2.A
29071100;Fenol (hidroxibenzeno) e seus sais;2.00;C07872;23.2.A
29071200;Cresois e seus sais;2.00;C07872;23.2.A
29071300;Octilfenol,nonilfenol,seus isomeros e sais;2.00;C07872;23.2.A
29071510;Beta-naftol e seus sais;2.00;C07872;23.2.A
29071590;Outros naftois e seus sais;2.00;C07872;23.2.A
29071910;2,6-di-ter-butil-p-cresol e seus sais;2.00;C07872;23.2.A
29071920;O-fenilfenol e seus sais;2.00;C07872;23.2.A
29071930;P-ter-butilfenol e seus sais;2.00;C07872;23.2.A
29071940;Xilenois e seus sais;2.00;C07872;23.2.A
29071990;Outros monofenois;2.00;C07872;23.2.A
29072100;Resorcinol e seus sais;2.00;C07872;23.2.A
29072200;Hidroquinona e seus sais;2.00;C07872;23.2.A
29072300;4-4-isopropilidenodifenol e seus sais;2.00;C07872;23.2.A
29072900;Outros polifenois;2.00;C07872;23.2.A
29081100;Pentaclorofenol (iso);2.00;C07872;23.2.A
29081911;4-cloro-m-cresol e seus sais;2.00;C07872;23.2.A
29081912;Diclorofenois e seus sais;2.00;C07872;23.2.A
29081913;P-clorofenol;2.00;C07872;23.2.A
29081914;Triclorofenois e seus sais;2.00;C07872;23.2.A
29081915;Tetraclorofenois e seus sais;2.00;C07872;23.2.A
29081916;Pentaclorofenato de sodio;2.00;C07872;23.2.A
29081919;Outros derivados halogenados unicamente com cloro;2.00;C07872;23.2.A
29081921;2,4,6-tribromofenol;2.00;C07872;23.2.A
29081929;Outros derivados halogenados unicamente com bromo;2.00;C07872;23.2.A
29081990;Outs.deriv.halog.dos fenois/fenois-alcoois e seus sais;2.00;C07872;23.2.A
29089100;Dinoseb (iso) e seus sais;2.00;C07872;23.2.A
29089200;4,6-dinitro-o-cresol e seus sais;2.00;C07872;23.2.A
29089912;P-nitrofenol e seus sais;2.00;C07872;23.2.A
29089913;Acido picrico;2.00;C07872;23.2.A
29089919;Outs.deriv.nitrados dos fenois/fenois-alcoois,seus sais;2.00;C07872;23.2.A
29089921;Disofenol;2.00;C07872;23.2.A
29089929;Outs.derivs.nitroalogenados dos fenois/fenois-alcoois;2.00;C07872;23.2.A
29089930;Derivados sulfonados dos fenois,seus sais e esteres;2.00;C07872;23.2.A
29089990;Outs.derivs.nitrosados,etc.dos fenois/fenois-alcoois;2.00;C07872;23.2.A
29091100;Eter dietilico (oxido de dietila);2.00;C07872;23.2.A
29091910;Eter metil-ter-butilico (mtbe);2.00;C07872;23.2.A
29091920;Sevoflurano;2.00;C07872;23.2.A
29091990;Outs.eteres aciclicos e seus derivados halogenados,etc.;2.00;C07872;23.2.A
29092000;Eteres ciclanicos,ciclenicos, cicloterpenicos e derivs.;2.00;C07872;23.2.A
29093011;Anetol;2.00;C07872;23.2.A
29093012;Eter difenilico (eter fenilico);2.00;C07872;23.2.A
29093013;Eter dibenzilico (eter benzilico);2.00;C07872;23.2.A
29093014;Eter feniletil-isoamilico;2.00;C07872;23.2.A
29093019;Outros eteres aromaticos;2.00;C07872;23.2.A
29093021;Oxifluorfeno;2.00;C07872;23.2.A
29093022;Pentacloroanisol;2.00;C07872;23.2.A
29093023;Eteres tetra- ou pentabromodifenilicos;2.00;C07872;23.2.A
29093024;Eteres hexa-, hepta- ou octabromodifenilicos;2.00;C07872;23.2.A
29093025;Eter decabromodifenilico;2.00;C07872;23.2.A
29093029;Outs.derivados halogenados,etc.dos eteres aromaticos;2.00;C07872;23.2.A
29094100;2,2-oxidietanol (dietilenoglicol);2.00;C07872;23.2.A
29094310;Eteres monobutilicos do etilenoglicol;2.00;C07872;23.2.A
29094320;Eteres monobutilicos do dietilenoglicol;2.00;C07872;23.2.A
29094411;Eter etilico do etilenoglicol;2.00;C07872;23.2.A
29094412;Eter isobutilico do etilenoglicol;2.00;C07872;23.2.A
29094413;Eter hexilico do etilenoglicol;2.00;C07872;23.2.A
29094419;Outros eteres monometilicos do etilenoglicol;2.00;C07872;23.2.A
29094421;Eter etilico do dietilenoglicol;2.00;C07872;23.2.A
29094429;Outros eteres monometilicos do dietilenoglicol;2.00;C07872;23.2.A
29094910;Guaifenesina;2.00;C07872;23.2.A
29094921;Trietilenoglicol;2.00;C07872;23.2.A
29094922;Tetraetilenoglicol;2.00;C07872;23.2.A
29094923;Pentaetilenoglicol e seus eteres;2.00;C07872;23.2.A
29094924;Eter fenilico do etilenoglicol;2.00;C07872;23.2.A
29094929;Outros etilenoglicois e seus eteres;2.00;C07872;23.2.A
29094931;Dipropilenoglicol;2.00;C07872;23.2.A
29094932;Eteres do mono-,di- e tripropilenoglicol;2.00;C07872;23.2.A
29094939;Outros propilenoglicois e seus eteres;2.00;C07872;23.2.A
29094941;Eter etilico do butilenoglicol;2.00;C07872;23.2.A
29094949;Butilenoglicois e outs.eteres;2.00;C07872;23.2.A
29094950;Alcool fenoxibenzilico;2.00;C07872;23.2.A
29094990;Outs.eteres-alcoois e seus derivados halogenados,etc.;2.00;C07872;23.2.A
29095011;Triclosan;2.00;C07872;23.2.A
29095012;Eugenol;2.00;C07872;23.2.A
29095013;Isoeugenol;2.00;C07872;23.2.A
29095019;Outros eteres-fenois;2.00;C07872;23.2.A
29095090;Eteres-alcoois-fenois e seus derivados halogenados,etc.;2.00;C07872;23.2.A
29096011;Hidroperoxido de diisopropilbenzeno;2.00;C07872;23.2.A
29096012;Hidroperoxido de ter-butila;2.00;C07872;23.2.A
29096013;Hidroperoxido de p-mentano;2.00;C07872;23.2.A
29096019;Outs.hidroperoxidos de alcoois,eteres,cetonas e derivs.;2.00;C07872;23.2.A
29096090;Produtos quimicos organicos eteres eteres alcoois eteres fenois eteres alcoois fenois peroxidos de alcoois peroxidos de eteres peroxidos de cetonas de constituicao quimica definida ou nao e seus derivados halogenados sulfonados nitrados ou nitrosados outr;2.00;C07872;23.2.A
29101000;Oxirano (oxido de etileno);2.00;C07872;23.2.A
29102000;Metiloxirano (oxido de propileno);2.00;C07872;23.2.A
29103000;1-cloro-2,3-epoxipropano (epicloridrina);2.00;C07872;23.2.A
29104000;Dieldrin (iso, dci);2.00;C07872;23.2.A
29105000;Endrin (iso);2.00;C07872;23.2.A
29109010;Oxido de estireno;2.00;C07872;23.2.A
29109090;Outs.epoxidos,epoxialcoois,etc.com 3 atomos no ciclo;2.00;C07872;23.2.A
29110010;Dimetilacetal do 2-nitrobenzaldeido;2.00;C07872;23.2.A
29110090;Outs.acetais,semi-acetais e seus derivs.halogenados,etc;2.00;C07872;23.2.A
29121100;Metanal (formaldeido);2.00;C07872;23.2.A
29121200;Etanal (acetaldeido);2.00;C07872;23.2.A
29121911;Glioxal;2.00;C07872;23.2.A
29121912;Glutaraldeido;2.00;C07872;23.2.A
29121919;Outros dialdeidos;2.00;C07872;23.2.A
29121921;Citral;2.00;C07872;23.2.A
29121922;Citronelal (3,7-dimetil-6-octenal);2.00;C07872;23.2.A
29121923;Bergamal (3,7-dimetil-2-metileno-6-octenal);2.00;C07872;23.2.A
29121929;Outros monoaldeidos nao saturados;2.00;C07872;23.2.A
29121991;Heptanal;2.00;C07872;23.2.A
29121999;Outs.aldeidos aciclicos n/cont.outs.funcoes oxigenadas;2.00;C07872;23.2.A
29122100;Benzaldeido (aldeido benzoico);2.00;C07872;23.2.A
29122910;Aldeido alfa-amilcinamico;2.00;C07872;23.2.A
29122920;Aldeido alfa-hexilcinamico;2.00;C07872;23.2.A
29122990;Outs.aldeidos ciclicos n/cont.outs.funcoes oxigenadas;2.00;C07872;23.2.A
29124100;Vanilina (aldeido metilprotocatequico);2.00;C07872;23.2.A
29124200;Etilvanilina (aldeido etilprotocatequico);2.00;C07872;23.2.A
29124910;3-fenoxibenzaldeido;2.00;C07872;23.2.A
29124920;3-hidroxibenzaldeido;2.00;C07872;23.2.A
29124930;3,4,5-trimetoxibenzaldeido;2.00;C07872;23.2.A
29124941;4-(4-hidroxi-4metilpentil)-3-cicloexeno-1-carboxialdeid;2.00;C07872;23.2.A
29124949;Outros aldeidos-alcoois;2.00;C07872;23.2.A
29124990;Outros aldeidos-eteres,aldeidos-fenois e c/funcoes oxig;2.00;C07872;23.2.A
29125000;Polimeros ciclicos dos aldeidos;2.00;C07872;23.2.A
29126000;Paraformaldeido;2.00;C07872;23.2.A
29130010;Tricloroacetaldeido;2.00;C07872;23.2.A
29130090;Outs.derivados halogenados,sulfonados,etc.dos aldeidos;2.00;C07872;23.2.A
29141100;Acetona nao contendo outs.funcoes oxigenadas;2.00;C07872;23.2.A
29141200;Butanona (metiletilcetona);2.00;C07872;23.2.A
29141300;4-metilpentan-2-ona (metilisobutilcetona);2.00;C07872;23.2.A
29141910;Forona;2.00;C07872;23.2.A
29141921;Acetilacetona;2.00;C07872;23.2.A
29141922;Acetonilacetona;2.00;C07872;23.2.A
29141923;Diacetila;2.00;C07872;23.2.A
29141929;Outros dicetonas;2.00;C07872;23.2.A
29141930;Metilexilcetona;2.00;C07872;23.2.A
29141940;Pseudoiononas;2.00;C07872;23.2.A
29141950;Metilisopropilcetona;2.00;C07872;23.2.A
29141990;Outs.cetonas aciclicas n/cont.outs.funcoes oxigenadas;2.00;C07872;23.2.A
29142210;Cicloexanona;2.00;C07872;23.2.A
29142220;Metilcicloexanonas;2.00;C07872;23.2.A
29142310;Iononas;2.00;C07872;23.2.A
29142320;Metiliononas;2.00;C07872;23.2.A
29142910;Carvona;2.00;C07872;23.2.A
29142920;1-mentona;2.00;C07872;23.2.A
29142990;Outs.cetonas ciclanicas,etc.n/cont.outs. funcoes oxigen.;2.00;C07872;23.2.A
29143100;Fenilacetona (fenilpropan-2-ona);2.00;C07872;23.2.A
29143910;Acetofenona;2.00;C07872;23.2.A
29143990;Outs.cetonas aromaticas n/contendo outs.funcoes oxigen.;2.00;C07872;23.2.A
29144010;4-hidroxi-4-metilpentano-2-ona (diacetona alcool);2.00;C07872;23.2.A
29144091;Benzoina;2.00;C07872;23.2.A
29144099;Outros cetonas-alcoois e cetonas-aldeidos;2.00;C07872;23.2.A
29145010;Nabumetona;2.00;C07872;23.2.A
29145020;1,8-diidroxi-3-metil-9-antrona e sua forma enolica;2.00;C07872;23.2.A
29145090;Outs.cetonas-fenois e cetonas cont.outs.funcoes oxigen.;2.00;C07872;23.2.A
29146100;Antraquinona;2.00;C07872;23.2.A
29146200;Coenzima q10 (ubidecarenona (dci));2.00;C07872;23.2.A
29146910;Lapachol;2.00;C07872;23.2.A
29146920;Menadiona;2.00;C07872;23.2.A
29146990;Outros quinonas;2.00;C07872;23.2.A
29147100;Clordecona (iso);2.00;C07872;23.2.A
29147911;1 cloro 5 hexanona;2.00;C07872;23.2.A
29147919;Outros;2.00;C07872;23.2.A
29147921;Bissulfito sodico de menadiona;2.00;C07872;23.2.A
29147922;Acido 2 hidroxi 4 metoxibenzofenona 5 sulfonico (sulisobenzona);2.00;C07872;23.2.A
29147929;Outros;2.00;C07872;23.2.A
29147990;Outros;2.00;C07872;23.2.A
29151100;Acido formico;2.00;C07872;23.2.A
29151210;Sal de sodio,do acido formico;2.00;C07872;23.2.A
29151290;Outros sais do acido formico;2.00;C07872;23.2.A
29151310;Ester de geranila,do acido formico;2.00;C07872;23.2.A
29151390;Outros esteres do acido formico;2.00;C07872;23.2.A
29152100;Acido acetico;2.00;C07872;23.2.A
29152400;Anidrido acetico;2.00;C07872;23.2.A
29152910;Acetato de sodio;2.00;C07872;23.2.A
29152920;Acetato de cobalto;2.00;C07872;23.2.A
29152990;Outros sais do acido acetico;2.00;C07872;23.2.A
29153100;Acetato de etila;2.00;C07872;23.2.A
29153200;Acetato de vinila;2.00;C07872;23.2.A
29153300;Acetato de n-butila;2.00;C07872;23.2.A
29153600;Acetato de dinoseb (iso);2.00;C07872;23.2.A
29153910;Acetato de linalila;2.00;C07872;23.2.A
29153921;Triacetina;2.00;C07872;23.2.A
29153929;Outros acetatos de glicerila;2.00;C07872;23.2.A
29153931;Acetato de n-propila;2.00;C07872;23.2.A
29153932;Acetato de 2-etoxietila;2.00;C07872;23.2.A
29153939;Outros acetatos de monoalcoois aciclicos saturados de ate 8 atomos de carbono;2.00;C07872;23.2.A
29153941;Acetato de decila;2.00;C07872;23.2.A
29153942;Acetato de hexenila;2.00;C07872;23.2.A
29153951;Acetato de benzestrol;2.00;C07872;23.2.A
29153952;Acetato de dienoestrol;2.00;C07872;23.2.A
29153953;Acetato de hexestrol;2.00;C07872;23.2.A
29153954;Acetato de mestilbol;2.00;C07872;23.2.A
29153955;Acetato de estildestrol;2.00;C07872;23.2.A
29153961;Acetato de tricloro-alfa-feniletila;2.00;C07872;23.2.A
29153962;Acetato de triclorometilfenilcarbinila;2.00;C07872;23.2.A
29153963;Diacetato de etilenoglicol (diacetato de etileno);2.00;C07872;23.2.A
29153991;Esteres de 2-ter-butilcicloexila;2.00;C07872;23.2.A
29153992;Esteres de bornila;2.00;C07872;23.2.A
29153993;Esteres de dimetilbenzilcarbinila;2.00;C07872;23.2.A
29153994;Bis(p-acetoxifenil)cicloexilidenometano (ciclofenil);2.00;C07872;23.2.A
29153999;Outros esteres do acido acetico;2.00;C07872;23.2.A
29154010;Acido monocloroacetico;2.00;C07872;23.2.A
29154020;Monocloroacetato de sodio;2.00;C07872;23.2.A
29154090;Acido di- ou tricloroacetico,seus sais e esteres;2.00;C07872;23.2.A
29155010;Acido propionico;2.00;C07872;23.2.A
29155020;Sais do acido propionico;2.00;C07872;23.2.A
29155030;Esteres do acido propionico;2.00;C07872;23.2.A
29156011;Acido butirico e seus sais;2.00;C07872;23.2.A
29156012;Butirato de etila;2.00;C07872;23.2.A
29156019;Outros esteres do acido butirico;2.00;C07872;23.2.A
29156021;Acido pivalico;2.00;C07872;23.2.A
29156029;Sais e esteres do acido pivalico;2.00;C07872;23.2.A
29157011;Acido palmitico,seus sais e esteres;2.00;C07872;23.2.A
29157019;Outros (seus sais e esteres);2.00;C07872;23.2.A
29157020;Acido estearico (ac.monocarboxilico aciclico saturado);2.00;C07872;23.2.A
29157031;Sais de zinco do acido estearico;2.00;C07872;23.2.A
29157039;Outros sais do acido estearico;2.00;C07872;23.2.A
29157040;Esteres do acido estearico;2.00;C07872;23.2.A
29159010;Cloreto de cloroacetila;2.00;C07872;23.2.A
29159021;Acido 2-etilexanoico (acido 2-etilexoico);2.00;C07872;23.2.A
29159022;2-etilexanoato de estanho ii;2.00;C07872;23.2.A
29159023;Di(2-etilexanotato) de trietilenoglicol;2.00;C07872;23.2.A
29159024;Cloreto de 2-etilexanoila;2.00;C07872;23.2.A
29159029;Outros sais e esteres do acido 2-etilexanoico;2.00;C07872;23.2.A
29159031;Acido miristico;2.00;C07872;23.2.A
29159032;Acido caprilico;2.00;C07872;23.2.A
29159033;Miristato de isopropila;2.00;C07872;23.2.A
29159039;Outs.sais e esteres dos acidos miristico ou caprilico;2.00;C07872;23.2.A
29159041;Acido laurico;2.00;C07872;23.2.A
29159043;Laurato de pentaclorobifenila;2.00;C07872;23.2.A
29159049;Outros;2.00;C07872;23.2.A
29159050;Peroxidos dos acidos monocarboxilicos aciclicos satur.;2.00;C07872;23.2.A
29159060;Peracidos dos acidos monocarboxilicos aciclicos satur.;2.00;C07872;23.2.A
29159090;Outs.acidos monocarboxil.acicl.satur.seus anidridos,etc;2.00;C07872;23.2.A
